Id_bien;id_codedep_codecommune;No_voie;BTQ;Type_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
28039;59350;281;;RUE;PIERRE LEGRAND;2;45,7;45;Appartement
28040;59350;191;;RUE;DES POSTES;3;60,67;62;Appartement
28041;59350;76;;RUE;MARGUERITE YOURCENAR;1;29,73;30;Appartement
28042;59378;220;B;RUE;DU BUISSON;3;71,19;71;Appartement
28043;59410;6;;AV;DU CHANCELIER ADENAUER;1;32,89;31;Appartement
28044;59512;20;;AV;GUSTAVE DELORY;4;109,55;110;Appartement
28045;59599;92;;RUE;DU TOUQUET;2;97,74;100;Appartement
28046;59599;18;;RUE;DU BUS;1;25,47;25;Appartement
28047;59606;8;;RUE;DES INCAS;2;47,01;47;Appartement
28048;59606;21;;RUE;VIEILLE POISSONNERIE;3;71,65;73;Appartement
28049;60057;15;;RUE;DE TOURAINE;3;63,16;65;Appartement
28050;60175;7;;PL;CHARLES BROBEIL;2;45,17;45;Appartement
28051;60175;26;;RUE;JULES JUILLET;3;53,15;52;Appartement
28052;60175;14;;RUE;DE LATTRE DE TASSIGNY;2;48,05;45;Appartement
28053;60463;6;;RUE;CHATEAUBRIAND;4;79,04;77;Appartement
28054;62041;61;;RUE;SAINT AUBERT;2;56,89;58;Appartement
28055;62041;59;;RUE;DE L ABBE LEMIRE;1;29,38;30;Appartement
28056;62041;31;;RUE;D AMIENS;2;60,8;61;Appartement
28057;62160;99;;GR;GRANDE RUE;2;40,92;42;Appartement
28058;62160;99;;RUE;DE LA PAIX;3;48,99;49;Appartement
28059;64129;15;;RTE;DE BAYONNE;2;12,2;42;Appartement
28060;64445;4;;RUE;DE BOYRIE;1;27;26;Appartement
28061;64445;19;B;RUE;SAMONZET;1;205,17;32;Appartement
28062;64445;7;;RUE;DU CHANOINE LABORDE;2;42,68;42;Appartement
28063;64445;2;;RUE;HENRI FAISANS;3;134,4;165;Appartement
28064;64445;20;;AV;DU GENERAL DE GAULLE;3;86,61;84;Appartement
28065;64445;44;;AV;DE BUROS;2;51,55;51;Appartement
28066;64493;1;;RUE;THIERS;3;77,75;83;Appartement
28067;66004;9019;;LOT;LES GENEVRIERS;2;70,1;35;Appartement
28068;66024;22;;RUE;DU MAS LION;3;69,59;69;Appartement
28069;69063;31;B;RUE;DE CHAVANNES;4;103,54;104;Appartement
28070;69064;7;;RUE;DE L INDUSTRIE;4;82,42;81;Appartement
28071;69081;2;;RUE;DU COLLOVRIER;1;24,2;24;Appartement
28072;69127;880;;AV;JEAN COLOMB;3;88,93;88;Appartement
28073;69143;545;;CHE;DE LA VOSNE;2;48,51;48;Appartement
28074;69204;14;;AV;DE GADAGNE;5;122,89;124;Appartement
28075;69204;11;;;ROUTE D'IRIGNY;3;53,23;53;Appartement
28076;69259;18;;RUE;LUDOVIC BONIN;4;87,6;89;Appartement
28077;69259;351;;AV;CHARLES DE GAULLE;4;82,54;81;Appartement
28078;69264;308;;RUE;ETIENNE POULET;2;42,8;59;Appartement
28079;69264;66;;RUE;ANTOINE ARNAUD;3;69,35;71;Appartement
28080;69273;25;;RUE;DE L AGRICULTURE;3;70,5;68;Appartement
28081;69294;7;;PL;DE L EGLISE;2;56,52;57;Appartement
28082;69381;12;;RUE;OZANAM;1;48;33;Appartement
28083;69381;13;;RUE;STE CATHERINE;2;48,9;51;Appartement
28084;69382;28;;RUE;DE CONDE;3;101,8;102;Appartement
28085;69383;29;;CRS;GAMBETTA;3;82,28;90;Appartement
28086;69383;18;;RUE;ESSLING;3;52,92;53;Appartement
28087;69383;8;;RUE;DAVID;4;85,82;85;Appartement
28088;69383;302;;CRS;LAFAYETTE;2;77,54;74;Appartement
28089;69385;1;;RUE;DOCTEUR AUGROS;1;30,91;30;Appartement
